Reading training examples... 3696 examples, 1124823 tokens, 49 features, 48 classes... done
Iter 1: .........*(NumConst=1, SV=1, CEps=304.3352, QPEps=0.0000)
Iter 2: .........*(NumConst=2, SV=2, CEps=367.9601, QPEps=0.0000)
Iter 3: .........*(NumConst=3, SV=3, CEps=385.8868, QPEps=0.0000)
Iter 4: .........*(NumConst=4, SV=4, CEps=394.1835, QPEps=0.0000)
Iter 5: .........*(NumConst=5, SV=5, CEps=418.0528, QPEps=0.0000)
Iter 6: .........*(NumConst=6, SV=6, CEps=426.4771, QPEps=0.0000)
Iter 7: .........*(NumConst=7, SV=7, CEps=433.9764, QPEps=0.0000)
Iter 8: .........*(NumConst=8, SV=8, CEps=444.8841, QPEps=0.0000)
Iter 9: .........*(NumConst=9, SV=9, CEps=450.0468, QPEps=0.0000)
Iter 10: .........*(NumConst=10, SV=10, CEps=451.2083, QPEps=0.0000)
Iter 11: *(NumConst=11, SV=11, CEps=48.1887, QPEps=0.9284)
Iter 12: .........*(NumConst=12, SV=12, CEps=472.3557, QPEps=19.4539)
Iter 13: .........*(NumConst=13, SV=13, CEps=483.3509, QPEps=33.0420)
Iter 14: .........*(NumConst=14, SV=14, CEps=498.5468, QPEps=16.6697)
Iter 15: .........*(NumConst=15, SV=15, CEps=519.6534, QPEps=16.9356)
Iter 16: *(NumConst=16, SV=16, CEps=63.8757, QPEps=14.9935)
Iter 17: .........*(NumConst=17, SV=17, CEps=560.7654, QPEps=40.6522)
Iter 18: .........*(NumConst=18, SV=18, CEps=556.6606, QPEps=46.3975)
Iter 19: .........*(NumConst=19, SV=19, CEps=578.2897, QPEps=38.9367)
Iter 20: .........*(NumConst=20, SV=20, CEps=556.1847, QPEps=34.1990)
Iter 21: .........*(NumConst=21, SV=21, CEps=568.0285, QPEps=44.2185)
Iter 22: .........*(NumConst=22, SV=22, CEps=499.5989, QPEps=42.1997)
Iter 23: *(NumConst=23, SV=23, CEps=83.6560, QPEps=39.5866)
Iter 24: .........*(NumConst=24, SV=24, CEps=517.7039, QPEps=33.1166)
Iter 25: .........*(NumConst=25, SV=25, CEps=549.1728, QPEps=32.7699)
Iter 26: .........*(NumConst=26, SV=26, CEps=544.6711, QPEps=39.1278)
Iter 27: .........*(NumConst=27, SV=27, CEps=530.2169, QPEps=34.2481)
Iter 28: .........*(NumConst=28, SV=28, CEps=502.9675, QPEps=38.7443)
Iter 29: .........*(NumConst=29, SV=29, CEps=473.1700, QPEps=38.9203)
Iter 30: .........*(NumConst=30, SV=30, CEps=443.4779, QPEps=48.7704)
Iter 31: *(NumConst=31, SV=31, CEps=81.0313, QPEps=20.8030)
Iter 32: .........*(NumConst=32, SV=32, CEps=464.5288, QPEps=25.3110)
Iter 33: .........*(NumConst=33, SV=33, CEps=436.7672, QPEps=36.8890)
Iter 34: .........*(NumConst=34, SV=34, CEps=424.7838, QPEps=37.1022)
Iter 35: .........*(NumConst=35, SV=35, CEps=409.1251, QPEps=36.9637)
Iter 36: *(NumConst=36, SV=35, CEps=78.6077, QPEps=36.6405)
Iter 37: .........*(NumConst=37, SV=36, CEps=453.6050, QPEps=45.2715)
Iter 38: .........*(NumConst=38, SV=37, CEps=431.5602, QPEps=49.7125)
Iter 39: .........*(NumConst=39, SV=38, CEps=406.8720, QPEps=33.4317)
Iter 40: .........*(NumConst=40, SV=38, CEps=388.9428, QPEps=43.3203)
Iter 41: .........*(NumConst=41, SV=39, CEps=374.8752, QPEps=48.9338)
Iter 42: .........*(NumConst=42, SV=39, CEps=367.5260, QPEps=49.4120)
Iter 43: .........*(NumConst=43, SV=40, CEps=409.2757, QPEps=49.9824)
Iter 44: .........*(NumConst=44, SV=40, CEps=427.9382, QPEps=47.1813)
Iter 45: .........*(NumConst=45, SV=39, CEps=363.4323, QPEps=45.7153)
Iter 46: *(NumConst=46, SV=41, CEps=71.1762, QPEps=32.2243)
Iter 47: .........*(NumConst=47, SV=39, CEps=475.6669, QPEps=42.9683)
Iter 48: .........*(NumConst=48, SV=41, CEps=457.3259, QPEps=41.2326)
Iter 49: .........*(NumConst=49, SV=42, CEps=406.8940, QPEps=48.5855)
