Reading training examples... 3696 examples, 1124823 tokens, 40 features, 48 classes... done
Iter 1: .........*(NumConst=1, SV=1, CEps=304.3352, QPEps=0.0000)
Iter 2: .........*(NumConst=2, SV=2, CEps=362.9785, QPEps=0.0000)
Iter 3: .........*(NumConst=3, SV=3, CEps=382.1028, QPEps=0.0000)
Iter 4: .........*(NumConst=4, SV=3, CEps=460.5439, QPEps=0.0000)
Iter 5: .........*(NumConst=5, SV=4, CEps=466.6552, QPEps=0.0000)
Iter 6: .........*(NumConst=6, SV=5, CEps=491.5731, QPEps=0.0001)
Iter 7: .........*(NumConst=7, SV=6, CEps=696.7048, QPEps=0.0000)
Iter 8: .........*(NumConst=8, SV=7, CEps=675.5263, QPEps=0.0000)
Iter 9: .........*(NumConst=9, SV=7, CEps=655.6025, QPEps=0.0000)
Iter 10: .........*(NumConst=10, SV=7, CEps=637.4162, QPEps=0.0000)
Iter 11: .........*(NumConst=11, SV=8, CEps=663.7195, QPEps=0.0001)
Iter 12: .........*(NumConst=12, SV=9, CEps=702.6901, QPEps=0.0001)
Iter 13: .........*(NumConst=13, SV=10, CEps=719.1753, QPEps=0.0001)
Iter 14: .........*(NumConst=14, SV=10, CEps=735.0363, QPEps=0.0000)
Iter 15: .........*(NumConst=15, SV=11, CEps=912.0297, QPEps=18.5206)
Iter 16: .........*(NumConst=16, SV=12, CEps=762.8057, QPEps=49.9343)
Iter 17: .........*(NumConst=17, SV=12, CEps=891.2723, QPEps=25.1741)
Iter 18: .........*(NumConst=18, SV=13, CEps=862.4643, QPEps=34.6377)
Iter 19: .........*(NumConst=19, SV=14, CEps=851.9551, QPEps=38.3629)
Iter 20: *(NumConst=20, SV=15, CEps=99.0209, QPEps=35.7686)
Iter 21: .........*(NumConst=21, SV=16, CEps=1349.2521, QPEps=43.0965)
Iter 22: .........*(NumConst=22, SV=16, CEps=1039.7707, QPEps=39.6021)
Iter 23: .........*(NumConst=23, SV=17, CEps=1169.3027, QPEps=39.5792)
Iter 24: .........*(NumConst=24, SV=17, CEps=1169.7727, QPEps=41.2631)
